"score"	"label"	"x0"	"y0"	"x1"	"y1"
0.6901847720146179	"woman"	182.9197235107422	226.46408081054688	389.76763916015625	307.9854431152344
0.44634273648262024	"woman"	371.917236328125	118.11177062988281	406.69781494140625	163.83164978027344
