"score"	"label"	"x0"	"y0"	"x1"	"y1"
0.9829113483428955	"tie"	216.35	82.93	222.59	95.29
0.9780755639076233	"person"	156.33	207.24	240.13	333.18
0.9462469816207886	"person"	333.75	111.11	411.03	253.36
0.9458022713661194	"person"	398.88	139.19	476.52	334.33
0.9291561841964722	"person"	212.21	131.89	291.11	239.1
0.9280368089675903	"person"	282.91	206.6	382.93	331.03
0.920756459236145	"person"	4.85	135.11	89.26	331.84
0.9196292757987976	"person"	274.61	136.16	346.18	310.74
0.9141919612884521	"person"	143.7	144.63	213.18	305.41
0.8751599788665771	"person"	392.68	89.21	482.26	198.86
0.8616060018539429	"person"	73.28	198.65	157.66	331.99
0.8510794043540955	"person"	213.19	134.32	295.63	333.65
0.8451216220855713	"person"	65.98	103.83	123.24	188.66
0.8444775938987732	"chair"	395.07	279.08	456.07	330.89
0.8156389594078064	"person"	23.55	78.93	82.56	165.29
0.7933439612388611	"person"	113.45	92.84	166.3	172.66
0.7901932001113892	"person"	156.54	84.27	214.28	177.85
0.7723678946495056	"person"	389.93	138.54	454.11	285.47
0.7500131130218506	"person"	148.53	46.45	190.25	119.1
0.7492515444755554	"person"	274.82	136.44	348.79	268.06
0.7240201830863953	"tie"	128.12	177.64	138.76	193.07
0.7227408289909363	"person"	200.97	53.33	239.45	102.97
0.6795664429664612	"person"	479.58	85.25	499.97	211.64
0.6576480269432068	"tie"	426.02	83.77	442.6	99.8
0.6548472046852112	"person"	211.1	102.72	245.6	180.78
0.6527577638626099	"person"	272.05	111.44	302.28	151.9
0.6407516598701477	"tie"	171.41	176.79	188.79	212.48
0.6403500437736511	"person"	376.33	91.85	406.75	145.28
0.6333099007606506	"person"	309.04	110.57	344.58	178.11
0.6101619005203247	"person"	99.0	137.51	158.16	216.13
0.6036336421966553	"person"	247.55	62.28	290.75	110.72
0.6032751798629761	"person"	475.07	83.51	499.98	176.58
0.5521723031997681	"person"	217.93	101.24	262.97	178.83
0.5395772457122803	"person"	103.23	136.95	163.22	283.82
0.5136370062828064	"person"	118.72	73.19	148.27	118.89
0.5095617771148682	"tie"	371.51	143.81	377.96	156.29
0.5060303211212158	"person"	276.88	136.69	337.28	241.31
