"score"	"label"	"x0"	"y0"	"x1"	"y1"
0.4414495825767517	"man"	92.19966125488281	125.99738311767578	146.9415740966797	219.9471435546875
0.438761442899704	"man"	492.4619140625	263.23419189453125	569.794189453125	356.984130859375
0.4145103394985199	"man"	37.09527587890625	267.9080810546875	123.11251831054688	362.5784912109375
0.3988536298274994	"man"	271.99560546875	265.1773376464844	336.71954345703125	353.9997863769531
0.3815775215625763	"man"	322.9443359375	260.8168640136719	385.3388671875	351.6008605957031
0.3793032169342041	"man"	283.59271240234375	100.8341064453125	317.0855712890625	155.67547607421875
0.3848534822463989	"man"	222.67799377441406	101.52284240722656	262.7211608886719	160.2974090576172
0.3717285096645355	"man"	195.693115234375	103.32351684570312	227.47747802734375	153.84942626953125
0.38264191150665283	"man"	135.60733032226562	268.43939208984375	195.9854736328125	360.98907470703125
0.35940980911254883	"man"	374.08782958984375	124.05642700195312	412.01446533203125	195.40829467773438
0.3665766417980194	"man"	143.72850036621094	128.07058715820312	177.3332061767578	188.01324462890625
0.3505760133266449	"man"	369.2082214355469	109.61235809326172	409.7493591308594	154.52919006347656
0.3370462954044342	"man"	341.64947509765625	106.90213012695312	373.28240966796875	152.14691162109375
0.3616347908973694	"man"	260.1401062011719	104.01947021484375	290.6611633300781	154.64999389648438
0.3652186691761017	"man"	315.69293212890625	104.69631958007812	348.22821044921875	155.51486206054688
0.3358571231365204	"man"	416.09979248046875	265.22442626953125	481.33782958984375	355.4527587890625
0.33976128697395325	"man"	226.0171661376953	266.7606201171875	277.6099853515625	354.0003662109375
0.31098753213882446	"man"	102.2431640625	263.6063537597656	147.9160614013672	350.3612365722656
0.29388663172721863	"man"	374.9656982421875	173.92393493652344	414.084716796875	230.8995819091797
0.3033229410648346	"man"	175.67633056640625	126.61860656738281	205.02951049804688	191.2939910888672
0.31988218426704407	"man"	186.43496704101562	276.2657470703125	230.38583374023438	361.49749755859375
0.30583977699279785	"man"	453.5255126953125	259.5634460449219	507.06903076171875	355.2677917480469
0.309506893157959	"man"	272.95904541015625	168.26617431640625	316.11163330078125	231.16912841796875
0.28614288568496704	"man"	348.9380798339844	128.63092041015625	383.3890075683594	193.37408447265625
0.28799253702163696	"man"	372.8726806640625	266.3016052246094	420.72686767578125	350.2808532714844
0.3015204966068268	"man"	196.94349670410156	134.08743286132812	231.63343811035156	193.94247436523438
0.28757762908935547	"man"	260.02337646484375	137.7849578857422	291.3797607421875	193.86940002441406
0.2801237106323242	"man"	230.37261962890625	138.60682678222656	261.4114990234375	188.5509796142578
0.2607637643814087	"man"	308.25445556640625	136.3748016357422	339.455322265625	198.15415954589844
0.26794496178627014	"man"	58.78388214111328	208.9759979248047	106.83536529541016	261.95343017578125
0.26663336157798767	"man"	283.49169921875	133.39529418945312	312.98052978515625	191.33200073242188
0.2642561197280884	"man"	314.35601806640625	176.62652587890625	352.665283203125	230.88470458984375
0.2852362394332886	"man"	327.4188232421875	133.41224670410156	360.69451904296875	192.02903747558594
0.26076260209083557	"man"	300.2420349121094	230.93682861328125	338.0827331542969	298.6160888671875
0.25504645705223083	"man"	463.2886657714844	205.1175537109375	502.4848937988281	251.87643432617188
0.2790732979774475	"man"	222.48129272460938	178.9346160888672	263.6830749511719	233.97901916503906
0.2630085051059723	"man"	181.70333862304688	172.17356872558594	212.67852783203125	232.69276428222656
0.2664337158203125	"man"	497.47021484375	227.63818359375	542.9058837890625	302.19940185546875
0.25534963607788086	"man"	151.56410217285156	174.80149841308594	187.72483825683594	232.89781188964844
0.26160958409309387	"man"	141.21067810058594	228.65960693359375	184.9848175048828	296.002685546875
0.26089930534362793	"man"	166.27813720703125	133.35195922851562	181.31637573242188	153.97711181640625
0.2531123161315918	"man"	417.8083801269531	226.70916748046875	456.3208923339844	286.2625732421875
0.3081403970718384	"man"	38.34490966796875	100.91853332519531	570.0924072265625	359.45855712890625
0.2559680938720703	"man"	90.66677856445312	233.4899444580078	129.62583923339844	293.3872985839844
