"score"	"label"	"x0"	"y0"	"x1"	"y1"
0.9995476603507996	"bird"	354.48	376.82	401.57	415.02
0.9989872574806213	"bird"	239.55	352.32	277.79	393.26
0.9911901950836182	"bird"	477.88	374.76	503.3	424.08
0.977471649646759	"bird"	434.77	401.46	491.42	454.41
0.9415068030357361	"bird"	130.08	412.79	148.63	427.21
0.9168602824211121	"bird"	180.57	425.76	205.02	443.92
0.9089926481246948	"bird"	226.93	427.38	250.12	449.89
0.8706885576248169	"bird"	431.69	396.18	489.16	454.57
0.8455814123153687	"bird"	55.3	413.1	74.24	430.37
0.8398191332817078	"bird"	297.0	392.39	306.15	412.44
0.8280825018882751	"bird"	414.66	394.38	425.34	410.48
0.8228697180747986	"bird"	395.35	422.43	406.0	444.93
0.81430983543396	"bird"	197.91	398.49	211.94	415.9
0.8113047480583191	"bird"	295.66	407.54	305.14	431.25
0.798774778842926	"bird"	320.72	386.17	331.13	405.8
0.7551686763763428	"bird"	511.26	417.69	524.15	439.1
0.7243760824203491	"bird"	296.46	424.45	315.23	446.61
0.6790295839309692	"bird"	258.49	393.89	272.59	410.98
0.6754748225212097	"bird"	97.86	347.58	114.87	363.81
0.6530680656433105	"bird"	447.08	348.66	464.61	359.98
0.6496448516845703	"bird"	64.08	386.9	77.21	400.24
0.6485899090766907	"bird"	143.93	400.26	164.2	415.86
0.6468424201011658	"bird"	259.31	304.46	271.5	314.88
0.6115617752075195	"bird"	97.38	441.21	109.95	455.09
0.5993584990501404	"bird"	90.86	379.52	108.11	396.14
0.5936611890792847	"bird"	137.66	379.67	155.72	393.83
0.5916368961334229	"bird"	145.85	434.96	157.57	454.08
0.5752562880516052	"bird"	119.49	370.49	131.2	384.04
0.547248125076294	"bird"	80.77	359.62	98.9	375.65
0.5434519052505493	"bird"	365.96	424.57	383.79	447.84
0.5349574089050293	"bird"	325.68	418.92	338.88	438.89
0.5158071517944336	"bird"	26.02	417.37	39.38	433.94
0.5053966641426086	"bird"	134.48	360.73	147.78	374.23
