"score"	"label"	"x0"	"y0"	"x1"	"y1"
0.6568084955215454	"woman"	282.8068542480469	253.590576171875	315.0884094238281	340.60833740234375
0.39255207777023315	"woman"	308.434814453125	248.16943359375	335.16168212890625	338.57135009765625
0.31194043159484863	"woman"	158.97840881347656	241.69015502929688	176.46937561035156	283.4878234863281
0.30695655941963196	"woman"	127.31815338134766	243.45343017578125	149.93008422851562	283.30633544921875
0.2772946357727051	"woman"	213.7235107421875	248.2744140625	248.29031372070312	286.314208984375
0.3011963963508606	"woman"	460.4768371582031	245.6357421875	482.5705871582031	293.73455810546875
0.26526516675949097	"woman"	100.0083999633789	246.4910430908203	119.56981658935547	280.93927001953125
0.26855936646461487	"woman"	159.29373168945312	306.7907409667969	183.83468627929688	335.0890808105469
0.29256466031074524	"woman"	547.6239624023438	262.94854736328125	572.0164184570312	309.43267822265625
0.2962896227836609	"woman"	434.90966796875	247.85943603515625	459.50146484375	292.408203125
0.25865745544433594	"woman"	409.8488464355469	248.12167358398438	430.3904724121094	292.4560241699219
0.2761901915073395	"woman"	174.6549530029297	248.82424926757812	190.0100555419922	284.0086364746094
0.295274019241333	"woman"	487.66943359375	245.6966552734375	514.2466430664062	297.7340087890625
0.2618117928504944	"woman"	189.01341247558594	245.8716583251953	204.8042449951172	284.3005065917969
