"score"	"label"	"x0"	"y0"	"x1"	"y1"
0.3348502516746521	"woman"	206.52218627929688	171.58004760742188	243.21929931640625	287.78924560546875
0.313061386346817	"woman"	391.21661376953125	174.24591064453125	428.6123046875	286.86083984375
0.28526997566223145	"woman"	157.26792907714844	173.22218322753906	182.0764617919922	247.0916290283203
0.2793657183647156	"woman"	476.9535827636719	178.71688842773438	502.2981262207031	269.9216613769531
0.281799852848053	"woman"	356.3152160644531	185.71676635742188	391.0053405761719	283.5140075683594
0.28420403599739075	"woman"	452.8114013671875	180.60931396484375	483.83868408203125	274.731689453125
0.26665955781936646	"woman"	259.48455810546875	174.5074462890625	293.201416015625	273.5525207519531
0.27079981565475464	"woman"	425.0499267578125	177.58494567871094	452.44476318359375	273.6381530761719
0.25437670946121216	"woman"	292.600830078125	172.89939880371094	323.9871826171875	277.0446472167969
0.26095297932624817	"woman"	322.7347412109375	177.87307739257812	356.63604736328125	280.1876525878906
0.2923334836959839	"woman"	157.53182983398438	164.7845458984375	503.7563171386719	285.27288818359375
